task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__category,task_runinfo__task_id,task_runinfo__tweet_id_tweet
None,2016-10-04T18:03:25.993715,2016-10-04T18:04:15.236045,22474,"{""category"": ""4"", ""tweet_id_tweet"": ""455042854482903040"", ""task_id"": 16902}",62,16902,None,23,None,4,16902,4.55E+17
None,2016-10-04T18:04:05.373766,2016-10-04T18:04:23.064548,22475,"{""category"": ""5"", ""tweet_id_tweet"": ""451748457364332544"", ""task_id"": 16903}",62,16903,None,23,None,5,16903,4.52E+17
None,2016-10-04T18:04:15.557101,2016-10-04T18:04:42.758878,22476,"{""category"": ""7"", ""tweet_id_tweet"": ""451557092370157569"", ""task_id"": 16904}",62,16904,None,23,None,7,16904,4.52E+17
None,2016-10-04T18:04:23.454827,2016-10-04T18:04:47.689227,22477,"{""category"": ""4"", ""tweet_id_tweet"": ""454428917840248833"", ""task_id"": 16905}",62,16905,None,23,None,4,16905,4.54E+17
None,2016-10-04T18:04:43.031173,2016-10-04T18:04:52.971971,22478,"{""category"": ""2"", ""tweet_id_tweet"": ""453453192710598656"", ""task_id"": 16906}",62,16906,None,23,None,2,16906,4.53E+17
None,2016-10-04T18:04:47.999813,2016-10-04T18:04:57.757975,22479,"{""category"": ""4"", ""tweet_id_tweet"": ""455349015304241152"", ""task_id"": 16907}",62,16907,None,23,None,4,16907,4.55E+17
None,2016-10-04T18:04:53.227471,2016-10-04T18:09:45.162012,22485,"{""category"": ""7"", ""tweet_id_tweet"": ""451434430788562944"", ""task_id"": 16908}",62,16908,None,23,None,7,16908,4.51E+17
None,2016-10-04T18:04:58.026258,2016-10-04T18:09:53.889470,22486,"{""category"": ""5"", ""tweet_id_tweet"": ""451919937062584320"", ""task_id"": 16909}",62,16909,None,23,None,5,16909,4.52E+17
None,2016-10-04T18:09:45.434842,2016-10-04T18:09:58.804074,22487,"{""category"": ""7"", ""tweet_id_tweet"": ""451229260309860352"", ""task_id"": 16910}",62,16910,None,23,None,7,16910,4.51E+17
None,2016-10-04T18:09:54.170586,2016-10-04T18:10:11.104164,22488,"{""category"": ""5"", ""tweet_id_tweet"": ""452235258159570945"", ""task_id"": 16911}",62,16911,None,23,None,5,16911,4.52E+17
None,2016-10-04T18:09:59.102825,2016-10-04T18:10:26.292410,22489,"{""category"": ""6"", ""tweet_id_tweet"": ""451567207944691714"", ""task_id"": 16912}",62,16912,None,23,None,6,16912,4.52E+17
None,2016-10-04T18:10:11.335402,2016-10-04T18:10:30.741333,22490,"{""category"": ""3"", ""tweet_id_tweet"": ""452893215843049472"", ""task_id"": 16913}",62,16913,None,23,None,3,16913,4.53E+17
None,2016-10-04T18:10:26.560999,2016-10-04T18:10:39.738292,22492,"{""category"": ""3"", ""tweet_id_tweet"": ""451365893189423104"", ""task_id"": 16914}",62,16914,None,23,None,3,16914,4.51E+17
None,2016-10-04T18:10:31.023715,2016-10-04T18:10:48.589634,22494,"{""category"": ""1"", ""tweet_id_tweet"": ""451940302085840896"", ""task_id"": 16915}",62,16915,None,23,None,1,16915,4.52E+17
None,2016-10-04T18:10:40.030515,2016-10-04T18:10:52.987131,22496,"{""category"": ""7"", ""tweet_id_tweet"": ""454228689711267841"", ""task_id"": 16916}",62,16916,None,23,None,7,16916,4.54E+17
None,2016-10-04T18:10:48.895963,2016-10-04T18:10:57.834098,22497,"{""category"": ""7"", ""tweet_id_tweet"": ""451580524478218241"", ""task_id"": 16917}",62,16917,None,23,None,7,16917,4.52E+17
None,2016-10-04T18:10:53.284630,2016-10-04T18:11:02.863239,22498,"{""category"": ""7"", ""tweet_id_tweet"": ""455084807601807360"", ""task_id"": 16918}",62,16918,None,23,None,7,16918,4.55E+17
None,2016-10-04T18:10:58.060221,2016-10-04T18:11:08.434033,22499,"{""category"": ""7"", ""tweet_id_tweet"": ""451560804064972800"", ""task_id"": 16919}",62,16919,None,23,None,7,16919,4.52E+17
None,2016-10-04T18:11:03.232592,2016-10-04T18:11:16.830032,22502,"{""category"": ""6"", ""tweet_id_tweet"": ""451917452726005760"", ""task_id"": 16920}",62,16920,None,23,None,6,16920,4.52E+17
None,2016-10-04T18:11:08.685008,2016-10-04T18:11:27.812668,22503,"{""category"": ""4"", ""tweet_id_tweet"": ""451513597693526016"", ""task_id"": 16921}",62,16921,None,23,None,4,16921,4.52E+17
None,2016-10-04T18:11:17.212484,2016-10-04T18:11:32.558070,22504,"{""category"": ""4"", ""tweet_id_tweet"": ""451266530286661632"", ""task_id"": 16922}",62,16922,None,23,None,4,16922,4.51E+17
None,2016-10-04T18:11:28.068192,2016-10-04T18:11:42.236239,22505,"{""category"": ""7"", ""tweet_id_tweet"": ""451380023732469760"", ""task_id"": 16923}",62,16923,None,23,None,7,16923,4.51E+17
None,2016-10-04T18:11:32.818722,2016-10-04T18:11:52.648842,22506,"{""category"": ""3"", ""tweet_id_tweet"": ""452129060638822400"", ""task_id"": 16924}",62,16924,None,23,None,3,16924,4.52E+17
None,2016-10-04T18:11:42.502723,2016-10-04T18:12:00.657248,22507,"{""category"": ""7"", ""tweet_id_tweet"": ""451674869634441216"", ""task_id"": 16925}",62,16925,None,23,None,7,16925,4.52E+17
None,2016-10-04T18:11:52.910574,2016-10-04T18:12:07.111400,22508,"{""category"": ""7"", ""tweet_id_tweet"": ""453009927431528448"", ""task_id"": 16926}",62,16926,None,23,None,7,16926,4.53E+17
None,2016-10-04T18:12:00.915420,2016-10-04T18:12:11.661060,22509,"{""category"": ""7"", ""tweet_id_tweet"": ""451355569082073088"", ""task_id"": 16927}",62,16927,None,23,None,7,16927,4.51E+17
None,2016-10-04T18:12:07.371365,2016-10-04T18:12:16.990809,22511,"{""category"": ""7"", ""tweet_id_tweet"": ""454358999820173312"", ""task_id"": 16928}",62,16928,None,23,None,7,16928,4.54E+17
None,2016-10-04T18:12:11.917814,2016-10-04T18:12:26.762014,22513,"{""category"": ""4"", ""tweet_id_tweet"": ""452273312928776193"", ""task_id"": 16929}",62,16929,None,23,None,4,16929,4.52E+17
None,2016-10-04T18:12:17.292037,2016-10-04T18:12:41.580827,22516,"{""category"": ""4"", ""tweet_id_tweet"": ""451564258761797632"", ""task_id"": 16930}",62,16930,None,23,None,4,16930,4.52E+17
None,2016-10-04T18:12:27.026354,2016-10-04T18:12:47.306783,22518,"{""category"": ""7"", ""tweet_id_tweet"": ""455084375244558336"", ""task_id"": 16931}",62,16931,None,23,None,7,16931,4.55E+17
None,2016-10-04T18:12:41.869857,2016-10-04T18:12:51.947325,22520,"{""category"": ""2"", ""tweet_id_tweet"": ""453941700801490945"", ""task_id"": 16932}",62,16932,None,23,None,2,16932,4.54E+17
None,2016-10-04T18:12:47.534867,2016-10-04T18:13:00.861506,22522,"{""category"": ""5"", ""tweet_id_tweet"": ""451343558520627200"", ""task_id"": 16933}",62,16933,None,23,None,5,16933,4.51E+17
None,2016-10-04T18:12:52.194498,2016-10-04T18:13:05.539414,22523,"{""category"": ""1"", ""tweet_id_tweet"": ""452252177806159873"", ""task_id"": 16934}",62,16934,None,23,None,1,16934,4.52E+17
None,2016-10-04T18:13:01.085502,2016-10-04T18:13:13.168383,22525,"{""category"": ""7"", ""tweet_id_tweet"": ""455169772288630786"", ""task_id"": 16935}",62,16935,None,23,None,7,16935,4.55E+17
None,2016-10-04T18:13:05.760181,2016-10-04T18:13:17.523767,22526,"{""category"": ""6"", ""tweet_id_tweet"": ""452077460512079872"", ""task_id"": 16936}",62,16936,None,23,None,6,16936,4.52E+17
None,2016-10-04T18:13:13.402956,2016-10-04T18:13:21.720186,22527,"{""category"": ""7"", ""tweet_id_tweet"": ""455086218334568448"", ""task_id"": 16937}",62,16937,None,23,None,7,16937,4.55E+17
None,2016-10-04T18:13:17.760331,2016-10-04T18:13:28.337903,22528,"{""category"": ""3"", ""tweet_id_tweet"": ""454052666184712193"", ""task_id"": 16938}",62,16938,None,23,None,3,16938,4.54E+17
None,2016-10-04T18:13:21.944619,2016-10-04T18:13:38.511290,22529,"{""category"": ""2,3"", ""tweet_id_tweet"": ""453843906346504192"", ""task_id"": 16939}",62,16939,None,23,None,"2,3",16939,4.54E+17
None,2016-10-04T18:13:28.573441,2016-10-04T18:13:44.576780,22530,"{""category"": ""4"", ""tweet_id_tweet"": ""453412032550039552"", ""task_id"": 16940}",62,16940,None,23,None,4,16940,4.53E+17
None,2016-10-04T18:13:38.853665,2016-10-04T18:13:49.465711,22531,"{""category"": ""4"", ""tweet_id_tweet"": ""451869601186713600"", ""task_id"": 16941}",62,16941,None,23,None,4,16941,4.52E+17
None,2016-10-04T18:13:44.810308,2016-10-04T18:13:54.536930,22533,"{""category"": ""7"", ""tweet_id_tweet"": ""454130878298734592"", ""task_id"": 16942}",62,16942,None,23,None,7,16942,4.54E+17
None,2016-10-04T18:13:49.774663,2016-10-04T18:14:00.692518,22535,"{""category"": ""3"", ""tweet_id_tweet"": ""454741819293986816"", ""task_id"": 16943}",62,16943,None,23,None,3,16943,4.55E+17
None,2016-10-04T18:13:54.819136,2016-10-04T18:14:11.718046,22538,"{""category"": ""3"", ""tweet_id_tweet"": ""453604759250161665"", ""task_id"": 16944}",62,16944,None,23,None,3,16944,4.54E+17
None,2016-10-04T18:14:00.932172,2016-10-04T18:14:19.966018,22540,"{""category"": ""7"", ""tweet_id_tweet"": ""455159105771302912"", ""task_id"": 16945}",62,16945,None,23,None,7,16945,4.55E+17
None,2016-10-04T18:14:11.946454,2016-10-04T18:14:30.336022,22543,"{""category"": ""7"", ""tweet_id_tweet"": ""451569683410325504"", ""task_id"": 16946}",62,16946,None,23,None,7,16946,4.52E+17
None,2016-10-04T18:14:20.193967,2016-10-04T18:14:41.882916,22546,"{""category"": ""5"", ""tweet_id_tweet"": ""451885502904299520"", ""task_id"": 16947}",62,16947,None,23,None,5,16947,4.52E+17
None,2016-10-04T18:14:30.638134,2016-10-04T18:14:52.392709,22547,"{""category"": ""7"", ""tweet_id_tweet"": ""451559556431503360"", ""task_id"": 16948}",62,16948,None,23,None,7,16948,4.52E+17
None,2016-10-04T18:14:42.155655,2016-10-04T18:15:02.521589,22548,"{""category"": ""4"", ""tweet_id_tweet"": ""451930350688935936"", ""task_id"": 16949}",62,16949,None,23,None,4,16949,4.52E+17
None,2016-10-04T18:14:52.651737,2016-10-04T18:15:10.744715,22549,"{""category"": ""3"", ""tweet_id_tweet"": ""453371495268352000"", ""task_id"": 16950}",62,16950,None,23,None,3,16950,4.53E+17
None,2016-10-04T18:15:02.943573,2016-10-04T18:15:30.704379,22550,"{""category"": ""7"", ""tweet_id_tweet"": ""453963643240333312"", ""task_id"": 16951}",62,16951,None,23,None,7,16951,4.54E+17
None,2016-10-04T18:15:10.971306,2016-10-04T18:15:36.661516,22551,"{""category"": ""4"", ""tweet_id_tweet"": ""451564065710542849"", ""task_id"": 16952}",62,16952,None,23,None,4,16952,4.52E+17
None,2016-10-04T18:15:31.081774,2016-10-04T18:16:17.292073,22552,"{""category"": ""3,4"", ""tweet_id_tweet"": ""452138426901336064"", ""task_id"": 16953}",62,16953,None,23,None,"3,4",16953,4.52E+17
None,2016-10-04T18:15:36.942785,2016-10-04T18:16:25.119186,22553,"{""category"": ""7"", ""tweet_id_tweet"": ""451949763051544576"", ""task_id"": 16954}",62,16954,None,23,None,7,16954,4.52E+17
None,2016-10-04T18:16:17.552329,2016-10-04T18:16:30.277000,22554,"{""category"": ""6"", ""tweet_id_tweet"": ""451904214009380864"", ""task_id"": 16955}",62,16955,None,23,None,6,16955,4.52E+17
None,2016-10-04T18:16:25.361324,2016-10-04T18:16:34.624719,22555,"{""category"": ""7"", ""tweet_id_tweet"": ""454430178400538625"", ""task_id"": 16956}",62,16956,None,23,None,7,16956,4.54E+17
None,2016-10-04T18:16:30.574095,2016-10-04T18:16:40.498348,22556,"{""category"": ""7"", ""tweet_id_tweet"": ""451563814618542080"", ""task_id"": 16957}",62,16957,None,23,None,7,16957,4.52E+17
None,2016-10-04T18:16:34.892228,2016-10-04T18:16:46.146834,22557,"{""category"": ""2"", ""tweet_id_tweet"": ""451358413251825665"", ""task_id"": 16958}",62,16958,None,23,None,2,16958,4.51E+17
None,2016-10-04T18:16:40.814335,2016-10-04T18:16:54.418730,22558,"{""category"": ""7"", ""tweet_id_tweet"": ""454849171153879040"", ""task_id"": 16959}",62,16959,None,23,None,7,16959,4.55E+17
None,2016-10-04T18:16:46.482848,2016-10-04T18:17:10.823469,22559,"{""category"": ""1,2"", ""tweet_id_tweet"": ""451851359978258432"", ""task_id"": 16960}",62,16960,None,23,None,"1,2",16960,4.52E+17
None,2016-10-04T18:16:54.711669,2016-10-04T18:17:15.757489,22560,"{""category"": ""3"", ""tweet_id_tweet"": ""452073906787319808"", ""task_id"": 16961}",62,16961,None,23,None,3,16961,4.52E+17
None,2016-10-04T18:17:11.053897,2016-10-04T18:17:25.729104,22561,"{""category"": ""2"", ""tweet_id_tweet"": ""452269089654710272"", ""task_id"": 16962}",62,16962,None,23,None,2,16962,4.52E+17
None,2016-10-04T18:17:16.022140,2016-10-04T18:17:36.805668,22562,"{""category"": ""4"", ""tweet_id_tweet"": ""451684178052911104"", ""task_id"": 16963}",62,16963,None,23,None,4,16963,4.52E+17
None,2016-10-04T18:17:25.999591,2016-10-04T18:17:44.524744,22563,"{""category"": ""5"", ""tweet_id_tweet"": ""451471965040439297"", ""task_id"": 16964}",62,16964,None,23,None,5,16964,4.51E+17
None,2016-10-04T18:17:37.080922,2016-10-04T18:17:56.161499,22564,"{""category"": ""4"", ""tweet_id_tweet"": ""453185559369113600"", ""task_id"": 16965}",62,16965,None,23,None,4,16965,4.53E+17
None,2016-10-04T18:17:44.808483,2016-10-04T18:18:02.491442,22565,"{""category"": ""4"", ""tweet_id_tweet"": ""455358350553653248"", ""task_id"": 16966}",62,16966,None,23,None,4,16966,4.55E+17
None,2016-10-04T18:17:56.434510,2016-10-04T18:18:18.488824,22566,"{""category"": ""4"", ""tweet_id_tweet"": ""454410780616577024"", ""task_id"": 16967}",62,16967,None,23,None,4,16967,4.54E+17
None,2016-10-04T18:18:02.790602,2016-10-04T18:18:23.171032,22567,"{""category"": ""4"", ""tweet_id_tweet"": ""454410056981684224"", ""task_id"": 16968}",62,16968,None,23,None,4,16968,4.54E+17
None,2016-10-04T18:18:18.864163,2016-10-04T18:18:30.988155,22568,"{""category"": ""7"", ""tweet_id_tweet"": ""455155291768627201"", ""task_id"": 16969}",62,16969,None,23,None,7,16969,4.55E+17
None,2016-10-04T18:18:23.449954,2016-10-04T18:18:36.838779,22569,"{""category"": ""3"", ""tweet_id_tweet"": ""453490639556980736"", ""task_id"": 16970}",62,16970,None,23,None,3,16970,4.53E+17
None,2016-10-04T18:18:31.265716,2016-10-04T18:18:42.484157,22570,"{""category"": ""4"", ""tweet_id_tweet"": ""453666617172701184"", ""task_id"": 16971}",62,16971,None,23,None,4,16971,4.54E+17
None,2016-10-04T18:18:37.120648,2016-10-04T18:18:47.861582,22573,"{""category"": ""7"", ""tweet_id_tweet"": ""453276912178065408"", ""task_id"": 16972}",62,16972,None,23,None,7,16972,4.53E+17
None,2016-10-04T18:18:42.773559,2016-10-04T18:18:52.316704,22576,"{""category"": ""7"", ""tweet_id_tweet"": ""451327345845366784"", ""task_id"": 16973}",62,16973,None,23,None,7,16973,4.51E+17
None,2016-10-04T18:18:48.144356,2016-10-04T18:18:58.728908,22578,"{""category"": ""4"", ""tweet_id_tweet"": ""453417000669163522"", ""task_id"": 16974}",62,16974,None,23,None,4,16974,4.53E+17
None,2016-10-04T18:18:52.583657,2016-10-04T18:19:17.428414,22583,"{""category"": ""6"", ""tweet_id_tweet"": ""451569890025959425"", ""task_id"": 16975}",62,16975,None,23,None,6,16975,4.52E+17
None,2016-10-04T18:18:59.019884,2016-10-04T18:19:21.421240,22584,"{""category"": ""4"", ""tweet_id_tweet"": ""452834187641638912"", ""task_id"": 16976}",62,16976,None,23,None,4,16976,4.53E+17
None,2016-10-04T18:19:17.691644,2016-10-04T18:19:28.154093,22585,"{""category"": ""7"", ""tweet_id_tweet"": ""452273490242969600"", ""task_id"": 16977}",62,16977,None,23,None,7,16977,4.52E+17
None,2016-10-04T18:19:21.665950,2016-10-04T18:19:32.721492,22586,"{""category"": ""5"", ""tweet_id_tweet"": ""451578140645539841"", ""task_id"": 16978}",62,16978,None,23,None,5,16978,4.52E+17
None,2016-10-04T18:19:28.438628,2016-10-04T18:19:40.469725,22588,"{""category"": ""4"", ""tweet_id_tweet"": ""451555589663883264"", ""task_id"": 16979}",62,16979,None,23,None,4,16979,4.52E+17
None,2016-10-04T18:19:32.951556,2016-10-04T18:20:20.698098,22593,"{""category"": ""7"", ""tweet_id_tweet"": ""453667004742770688"", ""task_id"": 16980}",62,16980,None,23,None,7,16980,4.54E+17
None,2016-10-04T18:19:40.827296,2016-10-04T18:20:27.495772,22595,"{""category"": ""7"", ""tweet_id_tweet"": ""451363602906513408"", ""task_id"": 16981}",62,16981,None,23,None,7,16981,4.51E+17
None,2016-10-04T18:20:20.983014,2016-10-04T18:20:32.695016,22596,"{""category"": ""7"", ""tweet_id_tweet"": ""451687464068214784"", ""task_id"": 16982}",62,16982,None,23,None,7,16982,4.52E+17
None,2016-10-04T18:20:27.801162,2016-10-04T18:20:46.895339,22600,"{""category"": ""4"", ""tweet_id_tweet"": ""451655090685100032"", ""task_id"": 16983}",62,16983,None,23,None,4,16983,4.52E+17
None,2016-10-04T18:20:32.977350,2016-10-04T18:20:52.767531,22602,"{""category"": ""6"", ""tweet_id_tweet"": ""451849341498843136"", ""task_id"": 16984}",62,16984,None,23,None,6,16984,4.52E+17
None,2016-10-04T18:20:47.165266,2016-10-04T18:20:59.863214,22604,"{""category"": ""7"", ""tweet_id_tweet"": ""453162149364248576"", ""task_id"": 16985}",62,16985,None,23,None,7,16985,4.53E+17
None,2016-10-04T18:20:53.043031,2016-10-04T18:21:11.860271,22607,"{""category"": ""1"", ""tweet_id_tweet"": ""451859226265411585"", ""task_id"": 16986}",62,16986,None,23,None,1,16986,4.52E+17
None,2016-10-04T18:21:00.138307,2016-10-04T18:21:16.703807,22608,"{""category"": ""7"", ""tweet_id_tweet"": ""451698370068107264"", ""task_id"": 16987}",62,16987,None,23,None,7,16987,4.52E+17
None,2016-10-04T18:21:12.080947,2016-10-04T18:21:23.779590,22611,"{""category"": ""2"", ""tweet_id_tweet"": ""452935752339300352"", ""task_id"": 16988}",62,16988,None,23,None,2,16988,4.53E+17
None,2016-10-04T18:21:16.989911,2016-10-04T18:21:31.429042,22614,"{""category"": ""5"", ""tweet_id_tweet"": ""454323177158868992"", ""task_id"": 16989}",62,16989,None,23,None,5,16989,4.54E+17
None,2016-10-04T18:21:24.060123,2016-10-04T18:21:35.887929,22615,"{""category"": ""4"", ""tweet_id_tweet"": ""451560605426929664"", ""task_id"": 16990}",62,16990,None,23,None,4,16990,4.52E+17
None,2016-10-04T18:21:31.682877,2016-10-04T18:21:41.348288,22616,"{""category"": ""7"", ""tweet_id_tweet"": ""454273303419830272"", ""task_id"": 16991}",62,16991,None,23,None,7,16991,4.54E+17
None,2016-10-04T18:21:36.143139,2016-10-04T18:21:50.283500,22619,"{""category"": ""4"", ""tweet_id_tweet"": ""451317367600316416"", ""task_id"": 16992}",62,16992,None,23,None,4,16992,4.51E+17
None,2016-10-04T18:21:41.597940,2016-10-04T18:21:55.544321,22621,"{""category"": ""7"", ""tweet_id_tweet"": ""451756200044945408"", ""task_id"": 16993}",62,16993,None,23,None,7,16993,4.52E+17
None,2016-10-04T18:21:50.536186,2016-10-04T18:22:02.178140,22623,"{""category"": ""7"", ""tweet_id_tweet"": ""451798508048510977"", ""task_id"": 16994}",62,16994,None,23,None,7,16994,4.52E+17
None,2016-10-04T18:21:55.806984,2016-10-04T18:22:08.169362,22626,"{""category"": ""7"", ""tweet_id_tweet"": ""454354217340112896"", ""task_id"": 16995}",62,16995,None,23,None,7,16995,4.54E+17
None,2016-10-04T18:22:02.449298,2016-10-04T18:22:15.110934,22628,"{""category"": ""4"", ""tweet_id_tweet"": ""451347660184629248"", ""task_id"": 16996}",62,16996,None,23,None,4,16996,4.51E+17
None,2016-10-04T18:22:08.399039,2016-10-04T18:22:25.359589,22630,"{""category"": ""4"", ""tweet_id_tweet"": ""454614668279959552"", ""task_id"": 16997}",62,16997,None,23,None,4,16997,4.55E+17
None,2016-10-04T18:22:15.374467,2016-10-04T18:22:31.993219,22632,"{""category"": ""1"", ""tweet_id_tweet"": ""451859630034272256"", ""task_id"": 16998}",62,16998,None,23,None,1,16998,4.52E+17
None,2016-10-04T18:22:25.649878,2016-10-04T18:22:37.570877,22633,"{""category"": ""4"", ""tweet_id_tweet"": ""451556857564651521"", ""task_id"": 16999}",62,16999,None,23,None,4,16999,4.52E+17
None,2016-10-04T18:22:32.215572,2016-10-04T18:22:49.110903,22634,"{""category"": ""7"", ""tweet_id_tweet"": ""453556989361418240"", ""task_id"": 17000}",62,17000,None,23,None,7,17000,4.54E+17
None,2016-10-04T18:22:37.811725,2016-10-04T18:22:53.185309,22635,"{""category"": ""7"", ""tweet_id_tweet"": ""451485941245689858"", ""task_id"": 17001}",62,17001,None,23,None,7,17001,4.51E+17
None,2016-10-04T18:22:49.411595,2016-10-04T18:22:57.657268,22636,"{""category"": ""7"", ""tweet_id_tweet"": ""451359069069389824"", ""task_id"": 17002}",62,17002,None,23,None,7,17002,4.51E+17
None,2016-10-04T18:22:53.483491,2016-10-04T18:23:06.709349,22637,"{""category"": ""1"", ""tweet_id_tweet"": ""452856129165754368"", ""task_id"": 17003}",62,17003,None,23,None,1,17003,4.53E+17
None,2016-10-04T18:22:57.911743,2016-10-04T18:23:11.226629,22638,"{""category"": ""7"", ""tweet_id_tweet"": ""452839493159378945"", ""task_id"": 17004}",62,17004,None,23,None,7,17004,4.53E+17
None,2016-10-04T18:23:06.932268,2016-10-04T18:23:17.589439,22640,"{""category"": ""7"", ""tweet_id_tweet"": ""452518080615174144"", ""task_id"": 17005}",62,17005,None,23,None,7,17005,4.53E+17
None,2016-10-04T18:23:11.449690,2016-10-04T18:23:21.759383,22642,"{""category"": ""6"", ""tweet_id_tweet"": ""451328918176677888"", ""task_id"": 17006}",62,17006,None,23,None,6,17006,4.51E+17
None,2016-10-04T18:23:17.854579,2016-10-04T18:23:26.759533,22643,"{""category"": ""7"", ""tweet_id_tweet"": ""454954646222962688"", ""task_id"": 17007}",62,17007,None,23,None,7,17007,4.55E+17
None,2016-10-04T18:23:22.038600,2016-10-04T18:23:35.612536,22645,"{""category"": ""5"", ""tweet_id_tweet"": ""451526113991593984"", ""task_id"": 17008}",62,17008,None,23,None,5,17008,4.52E+17
None,2016-10-04T18:23:27.036643,2016-10-04T18:24:17.924971,22650,"{""category"": ""7"", ""tweet_id_tweet"": ""455059074024222720"", ""task_id"": 17009}",62,17009,None,23,None,7,17009,4.55E+17
None,2016-10-04T18:23:35.879951,2016-10-04T18:24:21.851564,22651,"{""category"": ""7"", ""tweet_id_tweet"": ""452937267364257792"", ""task_id"": 17010}",62,17010,None,23,None,7,17010,4.53E+17
None,2016-10-04T18:24:18.182531,2016-10-04T18:24:26.928337,22653,"{""category"": ""7"", ""tweet_id_tweet"": ""455172214749683712"", ""task_id"": 17011}",62,17011,None,23,None,7,17011,4.55E+17
None,2016-10-04T18:24:22.145049,2016-10-04T18:24:32.384435,22655,"{""category"": ""7"", ""tweet_id_tweet"": ""453895024489426944"", ""task_id"": 17012}",62,17012,None,23,None,7,17012,4.54E+17
None,2016-10-04T18:24:27.205356,2016-10-04T18:24:39.172014,22657,"{""category"": ""7"", ""tweet_id_tweet"": ""453714054109233152"", ""task_id"": 17013}",62,17013,None,23,None,7,17013,4.54E+17
None,2016-10-04T18:24:32.659457,2016-10-04T18:24:42.855000,22659,"{""category"": ""7"", ""tweet_id_tweet"": ""454388368877830144"", ""task_id"": 17014}",62,17014,None,23,None,7,17014,4.54E+17
None,2016-10-04T18:24:39.395505,2016-10-04T18:24:48.065902,22661,"{""category"": ""5"", ""tweet_id_tweet"": ""453718187562270721"", ""task_id"": 17015}",62,17015,None,23,None,5,17015,4.54E+17
None,2016-10-04T18:24:43.156695,2016-10-04T18:24:54.325405,22663,"{""category"": ""6"", ""tweet_id_tweet"": ""451384688582488065"", ""task_id"": 17016}",62,17016,None,23,None,6,17016,4.51E+17
None,2016-10-04T18:24:48.336379,2016-10-04T18:24:59.520640,22664,"{""category"": ""7"", ""tweet_id_tweet"": ""452283254155276288"", ""task_id"": 17017}",62,17017,None,23,None,7,17017,4.52E+17
None,2016-10-04T18:24:54.587690,2016-10-04T18:25:03.196568,22665,"{""category"": ""7"", ""tweet_id_tweet"": ""451366476163735553"", ""task_id"": 17018}",62,17018,None,23,None,7,17018,4.51E+17
None,2016-10-04T18:24:59.777694,2016-10-04T18:25:07.021493,22666,"{""category"": ""7"", ""tweet_id_tweet"": ""451424590799982593"", ""task_id"": 17019}",62,17019,None,23,None,7,17019,4.51E+17
None,2016-10-04T18:25:03.437131,2016-10-04T18:25:11.352127,22667,"{""category"": ""4"", ""tweet_id_tweet"": ""454648701794136064"", ""task_id"": 17020}",62,17020,None,23,None,4,17020,4.55E+17
None,2016-10-04T18:25:07.304866,2016-10-04T18:25:19.693453,22669,"{""category"": ""2,4"", ""tweet_id_tweet"": ""451374237811351552"", ""task_id"": 17021}",62,17021,None,23,None,"2,4",17021,4.51E+17
None,2016-10-04T18:25:11.615081,2016-10-04T18:25:24.939606,22670,"{""category"": ""7"", ""tweet_id_tweet"": ""451530871494172672"", ""task_id"": 17022}",62,17022,None,23,None,7,17022,4.52E+17
None,2016-10-04T18:25:19.967752,2016-10-04T18:25:29.216925,22673,"{""category"": ""7"", ""tweet_id_tweet"": ""454595933465223168"", ""task_id"": 17023}",62,17023,None,23,None,7,17023,4.55E+17
None,2016-10-04T18:25:25.291975,2016-10-04T18:25:34.811712,22675,"{""category"": ""4"", ""tweet_id_tweet"": ""451564294707380224"", ""task_id"": 17024}",62,17024,None,23,None,4,17024,4.52E+17
None,2016-10-04T18:25:29.490837,2016-10-04T18:25:42.226518,22678,"{""category"": ""7"", ""tweet_id_tweet"": ""451887316441628672"", ""task_id"": 17025}",62,17025,None,23,None,7,17025,4.52E+17
None,2016-10-04T18:25:35.068424,2016-10-04T18:25:49.967428,22680,"{""category"": ""4"", ""tweet_id_tweet"": ""451598239880339457"", ""task_id"": 17026}",62,17026,None,23,None,4,17026,4.52E+17
None,2016-10-04T18:25:42.500250,2016-10-04T18:25:54.150619,22681,"{""category"": ""7"", ""tweet_id_tweet"": ""454757814242922496"", ""task_id"": 17027}",62,17027,None,23,None,7,17027,4.55E+17
None,2016-10-04T18:25:50.255973,2016-10-04T18:26:03.832734,22683,"{""category"": ""6"", ""tweet_id_tweet"": ""451856861344837633"", ""task_id"": 17028}",62,17028,None,23,None,6,17028,4.52E+17
None,2016-10-04T18:25:54.445116,2016-10-04T18:26:09.276924,22685,"{""category"": ""4"", ""tweet_id_tweet"": ""451274148669845504"", ""task_id"": 17029}",62,17029,None,23,None,4,17029,4.51E+17
None,2016-10-04T18:26:04.123782,2016-10-04T18:26:15.354054,22687,"{""category"": ""4"", ""tweet_id_tweet"": ""451230073706659840"", ""task_id"": 17030}",62,17030,None,23,None,4,17030,4.51E+17
None,2016-10-04T18:26:09.499001,2016-10-04T18:26:18.444236,22688,"{""category"": ""7"", ""tweet_id_tweet"": ""451531746795065345"", ""task_id"": 17031}",62,17031,None,23,None,7,17031,4.52E+17
